Apostasy,a,State,Oscilate,CB,SB,CN,SN,R
0.005,0.17,15,0,1,1,1,1,0.3884751423317933
0.005,0.18,15,0,1,1,1,1,0.39136772740279346
0.005,0.19,15,0,1,1,1,1,0.39444202411308005
0.005,0.2,15,0,1,1,1,1,0.39771042052175287
0.005,0.21,15,0,1,1,1,1,0.40118454930742065
0.005,0.22,15,0,1,1,1,1,0.40487849067309206
0.005,0.23,15,0,1,1,1,1,0.4088090379745444
0.005,0.24,15,0,1,1,1,1,0.4129909327001703
0.005,0.25,15,0,1,1,1,1,0.4174447033878967
0.005,0.26,15,0,1,1,1,1,0.4221898346176669
0.005,0.27,15,0,1,1,1,1,0.42724481566960787
0.005,0.28,15,0,1,1,1,1,0.4326324128527827
0.005,0.29,15,0,1,1,1,1,0.4383796631587953
0.005,0.3,15,0,1,1,1,1,0.44451392609780505
0.005,0.31,15,0,1,1,1,1,0.4510456971302934
0.005,0.32,15,0,1,1,1,1,0.45804004273526305
0.005,0.33,15,0,1,1,1,1,0.4655123351511591
0.005,0.34,15,0,1,1,1,1,0.47350188179416236
0.005,0.35000000000000003,15,0,1,1,1,1,0.4820483487066374
0.005,0.36,15,0,1,1,1,1,0.49119640177867585
0.005,0.37,15,0,1,1,1,1,0.5009956521903609
0.005,0.38,15,0,1,1,1,1,0.5115103378440062
0.005,0.39,15,0,1,1,1,1,0.5227703254150622
0.005,0.4,15,0,1,1,1,1,0.5348555062947038
0.005,0.41000000000000003,15,0,1,1,1,1,0.5478348174915448
0.005,0.42,15,0,1,1,1,1,0.5617671712858899
0.005,0.43,8,0,1,0,0,0,0.5699787705272207
0.005,0.44,8,0,1,0,0,0,0.5599898672720405
0.005,0.45,8,0,1,0,0,0,0.5499879385103029
0.005,0.46,8,0,1,0,0,0,0.5399879369130669
0.005,0.47000000000000003,8,0,1,0,0,0,0.5299900175130448
0.005,0.48,8,0,1,0,0,0,0.5200135284595766
0.005,0.49,8,0,1,0,0,0,0.5100110665837008
0.005,0.5,8,0,1,0,0,0,0.5000137055066048
0.005,0.51,8,0,1,0,0,0,0.4900123293123078
0.005,0.52,8,0,1,0,0,0,0.47999076344683356
0.005,0.53,8,0,1,0,0,0,0.47001035695580556
0.005,0.54,8,0,1,0,0,0,0.4599901879964116
0.005,0.55,8,0,1,0,0,0,0.45000948094962295
0.005,0.56,8,0,1,0,0,0,0.4400094089288293
0.005,0.5700000000000001,8,0,1,0,0,0,0.43000989310659005
0.005,0.58,8,0,1,0,0,0,0.42001144768447374
0.005,0.59,8,0,1,0,0,0,0.41001207307244275
0.005,0.6,8,0,1,0,0,0,0.4000090574981578
0.005,0.61,8,0,1,0,0,0,0.39001005843031694
0.005,0.62,8,0,1,0,0,0,0.3800090666025658
0.005,0.63,8,0,1,0,0,0,0.3700082865453388
0.005,0.64,8,0,1,0,0,0,0.35999391587659263
0.005,0.65,8,0,1,0,0,0,0.34999275069050934
0.005,0.66,8,0,1,0,0,0,0.3399940268267617
0.005,0.67,8,0,1,0,0,0,0.33000935194718406
0.005,0.68,8,0,1,0,0,0,0.3199927963151094
0.005,0.6900000000000001,8,0,1,0,0,0,0.31000811679613915
